Customer ID,Name,Street,City,State,PostalCode,Country,Phone,TollFree,Website
1595,"Freshlife, Inc.",2300 East Third Street,Williamsport,PA,NULL,US,570-322-8280,,
1596,Health Connection,2543 East Main Street,Lincolnton,NC,NULL,US,704-736-0224,,
1597,House of Nutrition,600 Tuckahoe Road,Yonkers,NY,NULL,US,914-793-7927,,
1600,Great Earth Vitamins,104 W. Foothill Blvd,Glendora,CA,NULL,US,626-963-8019,,
1601,Planet Health Attn: Naomi,5A Clarason Rd,Ellisville,MO,NULL,US,636-527-8888,,
1602,Saras Health Foods,527 N. Main Street,Borger,TX,NULL,US,,,
1603,Nostrand Health Food Corp,1432 Nostrand Ave.,Brooklyn,NY,NULL,US,,,
1604,Mt. Olive Company,3445 Adelaida Rd,Paso Robles,CA,NULL,US,626-533-4045,,
1605,Ron's Health Foods,604 N. Jefferson Ave,Mount Pleasant,TX,NULL,US,,,
1606,Clear Center of Health,125 Throckmorton Ave,Mill Valley,CA,NULL,US,415-388-5520,,
1607,A&A Health Foods,99 Godwin Ave,Midland Park,NJ,NULL,US,201-447-3130,,
1608,Good Health Inc.,1630 Hancock Street,Quincy,MA,NULL,US,617-773-4925,,
1610,Herbs To Your Success,64 S. Main St,Nazareth,PA,NULL,US,,,
1611,Wildflowers Healthfoods,4141 E. 1st st,Blue Ridge,GA,NULL,US,(706) 632-7227,,
1612,Beems Nutrition Centeres,2415 S. 14th ST (Across from Miner's),Union Gap,WA,NULL,US,509-453-5940,,
1613,Country Aire Natural Foods,200 W First Street,Port Angeles,WA,NULL,US,360-452-7175,,
1614,American Organic,8968 Taft St,Pembroke Pines,FL,NULL,US,,,
1615,Brattleboro Food Coop,2 Main St,Brattleboro,VT,NULL,US,802-246-2830,,http://brattleborofoodcoop.coop/
1616,The Health Stop,575 High Mountain Rd,North Haledon,NJ,NULL,US,973-949-4330,,
1618,Rock Creek Herb & Vitamin Co,11 E. Teel Road,Sapulpa,OK,NULL,US,918-227-3566,,
1619,Penn Herb Company LTD,10601 Decatur RD,Philadelphia,PA,NULL,US,215-632-6100,,www.pennherb.com
1620,Community Natural Food Store LLC,128 E. Main Street,New Holland,PA,NULL,US,717-355-0921,,
1621,Health Hutt,3112 Henry Street,Norton Shores,MI,NULL,US,231-739-1568,,
1623,Thrive Nutrition,3135 W. Holcombe Blvd,Kingwood,TX,NULL,US,(713) 667-7979,,
1624,Even Better now ,11421 N. Wheeler Court,Tucson,AZ,NULL,US,520-219-2379,,I-AmPerfectlyHealthystore.com
1625,Sunflower Natural Foods,726 Sutter St,Yuba City,CA,NULL,US,530-671-9511,,
1626,Hands on Health of Big Delta,1216 Glenwood Dr,Delta Junction,AK,NULL,US,907-895-5419,,n/a
1627,Fox Farm Food,2639 E 32nd St # E,Joplin,MO,NULL,US,417-623-3276,,
1628,The Mustard Seed,331 Cosby Hwy,Newport,TN,NULL,US,423-623-4091,,
1629,Country Village Health Inc.,711 Vandercook Way,Longview,WA,NULL,US,,,
1631,Fiesta Nutrition Center,1211 North 18th Street,Monroe,LA,NULL,US,318-387-8446,,
1632,Pro+Life Apothecary Corp,1235 1st Avenue,New York,NY,NULL,US,212-628-1110,,
1633,Vitamin Center LLC,2629 E. Nettleton Ave.,Jonesboro,AR,NULL,US,870-933-8899,,
1634,River City Nutrition,833 S. Kirkwood Road,St. Louis,MO,NULL,US,314-822-1406,,
1635,Oneota Co-op,312 W. Water St,Decorah,IA,NULL,US,563-382-4666,,
1636,Holistic Healers,7260 NW 25th Street CMB 3176,Miami,FL,NULL,US,868-653-7075,,
1637,Shadyside Country Store,420 N. Berlin Ave,Lindenwold,NH,NULL,US,856-627-4698,,
1638,The Cure is Now,"1545 Jacob Road, Suite G6",Cortlandt Manor,NY,NULL,US,914-231-5574,,www.thecureisnow.org
1639,Abundant Life Health Foods,500 Highway 377 Suite E,Roanoke,TX,NULL,US,817-430-4624,,
1640,Holistic Life,4401 Veterans Bld. Ste.200,Metairie,LA,NULL,US,1-504-885-8800,,https://www.holisticlifesolutions.org/
1641,Fresh Health Emp.,594 Nostrand Ave,Brooklyn,NY,NULL,US,1-718-774-3550,,
1642,NewLight Health LLC,670 Phillips Rd,Millersburg,PA,NULL,US,1717-692-3500,,
1643,Proactive Lifestyle,6 Leinster Road,Kingston 5,,NULL,JM,876-427-5669,,
1644,AtoZinc Health Foods,204 E. Louise Street,Clarkesville,GA,NULL,US,706-754-0247,,www.atozinchealth.com
1645,Orbis Health Food,AV Munoz Marin #N-8 Santa Juana,Caguas,PR,NULL,US,787-508-0736,,
1646,New Earth Market,1475 Tharp Rd,Yuba City,CA,NULL,US,530-673-9355,,
1647,Health Basket,18040 US Highway 441,Mt. Dora,FL,NULL,US,(352) 735-1166,,www.healthbasket.net
1648,Super Value Nutrition,5842 Bee Ridge Rd.,Sarasota,FL,NULL,US,(941) 342-1908,,
1649,Damaris Quinunes,1046 Ave. Hostos Suite 112,Ponce,PR,NULL,US,787-267-4731,,
1650,Dr. Kens Nutrition Center,"3201 Montgomery Highway, Suite 8",Dothan,AL,NULL,US,334-673-0881,,
1651,Brown Chiropractic and Wellness Center,1922 Thomson Dr. Suite C,Lynchburg,VA,NULL,US,434-528-4030,,
1652,Dover Healthy Alternatives,320 N. Wooster Avenue,Dover,OH,NULL,US,330-343-1500,,doverhealthy.com
1653,Healthy Pantry Inc.,3295 Colby Road Suite H,Whitehall,MI,NULL,US,231-893-3438,,
1654,Nutrition Center Herbovit,1707 W. Golf Road,Mount Prospect,IL,NULL,US,847-357-7700,,
1655,Christian Herbatorium (DBA Vitashop365),1711 NW 127th Way,Coral Springs,FL,NULL,US,(754) 366-9799,,www.vitashop365.com
1657,La Sierra Natural Foods,11550 Pierce Street,Riverside,CA,NULL,US,,,
1658,Stay Well INC,1563 Fillmore St,Twin Falls,ID,NULL,US,208-733-8311,,n/a
1659,Live Green Ltd.,8401 NW 17th St Apt# 43-6987,Doral,FL,NULL,US,1-868-685-9291,,
1660,Harvest House,2395 Monument Boulevard,Concord,CA,NULL,US,925-676-2305,,
1661,Hilo Oasis,351 Wailuku Drive,Hilo,HI,NULL,US,808-640-9214,,
1662,Shloimys Bake Shoppe,47th St and 16th Ave,Brooklyn,NY,NULL,US,718-387-4608,,
1663,Skypoint Chiropractic,1075 North Salem Drive,Schaumburg,IL,NULL,US,847-987-7977,,
1665,Miracle Herbs & Wellness Corporation,6857 W. Belmont Avenue,Chicago,IL,NULL,US,,,
1666,Harvest Market,171 Boatyard Drive,Fort Bragg,CA,NULL,US,(707) 964-7000,,www.harvestmarket.com
1668,Schlarmans Health Center,2941 Fort Recovery Minster Road,Recovery,OH,NULL,US,419-375-2659,,www.schlarmanshc.com
1669,Pinebrook Farms Pet Care,10313 Morse Lake Avenue,Alto,MI,NULL,US,616-891-7737,,
1670,Topheal,,,,NULL,IL,,,www.teva-li.com
1671,Tony's Country Life Food Shop,1316 Fulton St,Brooklyn,NY,NULL,US,718-789-2040,,
1672,Sunny Farms Supplements,609 W.Washington St. #10,Sequim,WA,NULL,US,360-683-6056 ,,SUNNYFARMS.COM
1673,Rollin Oats Market & Cafe,2842 Dr. Martin Luther King Street N,St. Petersburg,FL,NULL,US,(727) 821-6825,,www.rollinoats.com
1674,Herbs & Things,"590 W Church Street, Suite A",Lexington,TN,NULL,US,731-249-5746,,
1675,Sunflower Health Foods Store,3424 W University Ave,Gainesville,FL,NULL,US,352-372-7482,,sunflowwerhealthfoods.com
1676,Whole Life Super Foods,2080 SE Oak Grove Blvd. 14,Milwaukie,OR,NULL,US,,,
1678,Abby's Health and Nutrition,14374 N. Dale Mabry,Tampa,FL,NULL,US,813-265-4951,,
1679,Everything Natural,566 Winfield Dunn Parkway,Sevierville,TN,NULL,US,865-453-6112,,
1680,The Good Health Store,98-027 Hekaha St.,Aiea,HI,NULL,US,808-487-0082,,
1682,Triangle Marketing Ltd,7948 Hartford Road,Baltimore,MD,NULL,US,410-882-5551,,
1683,Triangle Marketing Ltd,7948 Hartford Road,Baltimore,MD,NULL,US,410-882-5551,,
1684,Hurley's No Name Nutrition Market,14469 W. Center Road,Omaha,NE,NULL,US,402-333-1300,,www.nonamenutrition.com
1685,Discount Vitamins,4375 S. Hwy 27,Clermont,FL,NULL,US,352-394-8487,,
1686,Exalted Nutrients,1707 First Street E,Bradenton,FL,NULL,US,941-879-3330,,exaltednutrients.com
1687,Mother Nature's Remedy,22817 Ventura Boulevard,Woodland Hills,CA,NULL,US,818-345-6337,,mothernaturesremed.com
1688,Scharf Industries LLC,33 Front Street,East Rockaway,NY,NULL,US,888-964-8388,,
1689,Carly Neubert,"8985 Double Diamond Pkwy, Ste B8 ",Reno,NV,NULL,US,1-800-626-7510,,www.healthyhabitsliving.com
1690,Mission Mountain Natural Foods,319 Main St.,Polson,MT,NULL,US,406-883-2847,,
1691,Nature's Health Food Store,760 Baldwin Ave,Defuniak Springs,FL,NULL,US,850-892-2356,,
1692,Nature's Goodness,510 E Main Road,Middletown,RI,NULL,US,401-847-7480,,www.naturesgoodnessri.com
1693,Chupp Herbs,27539 Londick Rd.,Burr Oak,MI,NULL,US,269-659-3950,,
1694,Time For Health,17383 Sunset Blvd STE A230,Pacific Palisades,CA,NULL,US,,,
1695,More Than Sprouts,245 5th St SE,Pine City,MN,NULL,US,,,
1696,Natural Wellness,110 IH35 N #295,Round Rock,TX,NULL,US,512-310-8880,,
1697,Herbal Connection,903 N Loop 336 W Ste F,Conroe,TX,NULL,US,936-441-4372,,
1698,Granary St.,3425 New Boston Rd,Texarkana,TX,NULL,US,903-831-5940,,
1699,Natures Remedy,1213 Primrose Lane Suite 101,Denton,TX,NULL,US,940-484-4391,,
1700,Carol Bond Health Foods,334 Main St,Liberty,TX,NULL,US,936-336-9001,,
1701,Beem's Nutrition Chesterley,3715 W River Road  Off 40th AVE,Yakima,WA,NULL,US,509-452-2400,,www.beemsnutrition.com
1702,"Healthy Alternaives, LLC",113 Dover Road,West Memphis,AR,NULL,US,870-225-1667,,
1703,Nutrition World,1102 S. Pine #10,Cabot,AR,NULL,US,501-843-0010,,
1704,Today's Health & Nutrition,204 E. Pleasant Run Road Ste. 112,De Soto,TX,NULL,US,972-223-6493,,
1706,Family Health Food Store,4604 W Hwy 70,Durant,OK,NULL,US,1-580-924-3214,,
1707,Bette's Healthy Living LLC,424 W. Solomon Street,Griffin,GA,NULL,US,770-228-3135,,betteshealthyliving.com
1708,Brazos Natural Foods,4303 S. Texas Avenue,Bryan,TX,NULL,US,979-846-4459,,www.brazosnaturalfoods.com
1709,Lassens Natural Foods and Vitamins - LA (Sunset Blvd.),1631 W. Sunset Blvd.,Los Angeles,CA,NULL,US,(213) 542-6535,,
1710,Lassens Natural Foods and Vitamins - LA (Hillhurst Ave.),2080 Hillhurst Avenue,Los Angeles,CA,NULL,US,(323) 660-0052,,
1711,Lassens Natural Foods and Vitamins - SLO,896 Foothill Blvd,San Luis Obispo,CA,NULL,US,,,
1712,Sandra Cambre,PO Box 80553,LaFayette,LA,NULL,US,337-298-0113,,
1713,"Integrative Health Source, LLC",3483 NW Crest Drive,Corvallis,OR,NULL,US,541-207-6098,,
1714,Charlette's Supplements,4004 South Blvd,Charlotte,NC,NULL,US,704-737-5663,,
1715,ABCO Health Source Vitamin & Herbs,366 West Main Street,Hendersonville,TN,NULL,US,615-824-9864,,
1716,Abundance Enterprises Inc,11421 N Wheeler Court,Tucson,AZ,NULL,US,520-219-2379,,
1717,Adirondack Natural Foods,63 Main Street,South Glensfalls,NY,NULL,US,518-793-0321,,
1718,All about Health,13016 W. 71 st,Shawnee,KS,NULL,US,913-268-3008,,
1719,Allergy Solutions (Hill Country Health Store),2304 US HWY 281,Marble Falls,TX,NULL,US,830-693-5273,,
1720,Back to Nature Organic Market,1217 SE 47th Terrace,Cape Coral,FL,NULL,US,239-549-7667,,
1721,Barnett and Barnett,,Capitan,NM,NULL,US,575-345-2045,,
1722,Barry; Vitamins and Herbs,3551 N Federal Highway,Boca Raton,FL,NULL,US,561-368-2070,,
1723,"BioTheratech, LLC",One High Tech Ave,Painesville,OH,NULL,US,440-210-5140,,
1724,Bloom Naturally,307 Columbia Blvd,Bloomsburg,PA,NULL,US,570-784-3357,,
1725,Bridgehampton Chiropractic and Wellness Center,39 Sawasett Avenue,Bridgehampton,NY,NULL,US,631-537-8187,,
1726,Cancer Crackdown,226 Hadley Commons Drive,Mauldin,SC,NULL,US,864-787-0255,,
1727,Community Farm Store,#2-5380 Trans. Canada HWY,Duncan,BC,NULL,CA,250-748-6227,,
1728,Daily Energy,130 Ferry SW,Albany,OR,NULL,US,541-791-5193,,
1729,Davicon Honey Bee Apitherapy Ventures,,,,NULL,NG,,,
1730,Day Makers,415 N Main St,Lakeport,CA,NULL,US,707-891-3400,,
1731,DL Natural Foods,159 South Corner Ave,Idaho Falls,ID,NULL,US,208-522-6964,,
1732,Dr. Clark Store,1055 Bay Blvd Suite A,Chula Vista,CA,NULL,US,619-409-9500,,
1733,Dr. Jong E Jeung,402 S Prospectors Rd #D,Diamond Bar,CA,NULL,US,909-860-4307,,
1735,Eterna Health Food Store,120 N Walnut Creek Drive #150,Mansfield,TX,NULL,US,682-518-1931,,
1736,Everlasting Health Center,1515 South Virginia Street,Sparks,NV,NULL,US,775-324-7382,,
1737,Fresh Health Food,594 Nostrand Ave,Brooklyn,NY,NULL,US,7-718-774-3550,,
1738,Gesundheit Clinic,9461 Deschutes Rd #10,Palo Cedro,CA,NULL,US,530-547-4277,,
1739,Gilles Talbot,1598 Antoine Daniel,Boisbriand,QC,NULL,CA,514-808-7638,,
1740,Good Herbs,550 Oliver Drive,Troy,MI,NULL,US,248-244-8444,,
1741,Hawaii Naturopathic,239 Haili Street,Hilo,HI,NULL,US,808-933-4400,,
1742,Healthy Drops,680 Honolulu Ave NE,Palm Bay,FL,NULL,US,321-223-6058,,
1743,Healthy Living,,LaCrete,AB,NULL,CA,780-841-8074,,
1744,Healthstores.com,6352 Corte Del Abeto Suite H,Carlsbad,CA,NULL,US,760-585-1610,,
1745,Healthway Foods,16633 Bellflower Blvd,Bellflower,CA,NULL,US,52-867-3048,,
1746,Mary's Reflexology,10726 Westhaven Circle,Flint,TX,NULL,US,903-941-6172,,
1747,Health Hut,117 Lee Ave,Brooklyn,NY,NULL,US,718-388-0493,,
1748,Health's Natural Foods,600 E Third Ave,New Smyrna Beach,FL,NULL,US,386-423-5126,,
1749,High Country Health Foods and Cafe,5186 HWY 49 North,Mariposa,CA,NULL,US,209-966-5111,,
1750,HH Products Holy Healing Products,22 Wood Road,Wilmington,DE,NULL,US,302-547-9793,,
1751,Holistic Wellness @ The Ranch,1504 Country Walk Drive,McKinney,TX,NULL,US,972-383-6169,,
1752,Dr. Frank J Hurd,3417 Jerome Prairie,Grants Pass,OR,NULL,US,541-472-1113,,
1753,Health Food Shoppe,8025 Kingston Pike,Knoxville,TN,NULL,US,865-693-4909,,
1754,Insight Nutrition,2916 S Washington Ave,Titusville,FL,NULL,US,321-269-4848,,
1755,"Kalle Naturals, LLC",17677 Reeves Road,Middlefield,OH,NULL,US,440-548-2007,,
1756,Lowry's Nutrition Center,614 N Main,El Dorado,KS,NULL,US,316-321-0134,,
1757,MMMA Clinic,2124 Alpinemist St,Corona,CA,NULL,US,951-543-8633,,
1758,Monk's Herb Center,4714 N Milwaukee Ave,Chicago,IL,NULL,US,773-205-0639,,
1759,Miracle Nutritional Herbs Inc,6601 West 79 St,Burbank,IL,NULL,US,708-599-4660,,
1760,Modern Everyday,614 Date Ave,Alhambra,CA,NULL,US,626-609-1213,,
1761,My World Hut,410 Washington Street,Salisbury,MD,NULL,US,410-548-3395,,
1762,"Natural Goodness Health Foods, INC",690 North Glynn Street,Fayetteville,GA,NULL,US,770-969-0669,,
1763,Natural Health Concepts,310 N Westhill BLVD,Appleton,MI,NULL,US,920-968-2370,,www.naturalhealthyconcepts.com
1764,Natural Planet,3787 Stockton Hill Rd Ste A,Kingman,AZ,NULL,US,928-757-7774,,
1765,Natural Planet,3787 Stockton Hill Rd Ste A,Kingman,AZ,NULL,US,928-757-7774,,
1766,"Natural, Of Course",8000 W Central Ave,Wichita,KS,NULL,US,316-721-8998,,
1767,Nature's Storehouse Health Foods,9131 Little Road,New Port Richey,FL,NULL,US,1-727-862-6878,,
1768,Natural's Remedies,422 Montague Ave,Greenwood,SC,NULL,US,864-388-9295,,
1769,Nature's Garden,58 West Granada Blvd,Sormond Beach,FL,NULL,US,386-677-6737,,
1770,"Nature's Good Health Store, LLC",1703 Boston Tpke,Coventry,CT,NULL,US,860-498-0625,,
1771,"Nature's Remedy Natural Market, LLC",26 Monroe Street,Ellicottville,NY,NULL,US,716-699-4372,,
1772,Nature Select Foods,1080 Main St,St. Helena,CA,NULL,US,707-967-8545,,
1773,Naturalmed Acupuncture,8803 W Sample Rd,Coral Springs,FL,NULL,US,954-695-7759,,
1774,Nathan Michaels Salon,9589 2nd Ave Suite B1,Elk Grove,CA,NULL,US,209-200-2450,,
1775,Nektar Nutrition AKA Sage Health Shoppe,160 Route 17M,Harriman,NY,NULL,US,845-395-0820,,
1776,Net Rush,16904 SE 1st Street,Vancouver,WA,NULL,US,800-643-1470,,
1777,Noble Health,2035 S Arlington Heights Rd Suite 117,Arlington Heights,IL,NULL,US,847-302-1965,,
1778,Nutriblends,865 Bevins Street,Lakeport,CA,NULL,US,,,
1779,Nutritiongeeks.com,100 E Hwy 10,Hawley,MN,NULL,US,800-418-4842,,
1780,Organic Marketplace,1012 South New Hope Rd,Gastonia,NC,NULL,US,704-864-0605,,
1781,Picky Market,1507 7th Street,Santa Monica,CA,NULL,US,,,
1782,Pro Life Apothecary Corp,1235 1st Ave,New York,NY,NULL,US,212-628-1110,,
1783,Roney Foods Inc,3306 S Vine,Urbana,IL,NULL,US,217-384-6889,,
1784,Rose Petals Natural Foods and Supplements,200 W Main Street,Thomaston,GA,NULL,US,706-647-8871,,
1785,Schlee Chiropractic,930 San Pablo Ave,Albany,CA,NULL,US,510-527-1636,,
1786,Simply Vitamins,2801 So Russell Street,Missoula,MT,NULL,US,406-549-1333,,
1787,Skin and Body Synergy,55 New Montgomery Street,San Francisco,CA,NULL,US,415-227-0560,,
1788,Souther's Natural Foods,14750 Martin Luther King Blvd,Dover,FL,NULL,US,813-659-0349,,
1789,Spice of Life Natural Health Food Store,338 Madison Ave Suite 10,Skowhegan,ME,NULL,US,207-474-8216,,
1790,Staff for Life,119 Partin Drive N,Niceville,FL,NULL,US,850-678-8411,,
1791,SunOrganic Farms,411 S Las Posas Road,San Marcos,CA,NULL,US,760-510-8077,,
1792,Sunrise Natural Foods,1950 Douglas Blvd,Roseville,CA,NULL,US,616-789-8592,,
1793,Sunrise Natural Foods,802 Paul Bunyan Drive S,Bemidji,MN,NULL,US,218-751-9005,,
1794,Sunshine Natural Foods,2907 Bob Avenue,Wichita Falls,TX,NULL,US,940-767-2093,,
1795,Stay We'll,1563 Fillmore St,Twin Falls,ID,NULL,US,208-733-8311,,
1796,Taalibah's Wildflower Natural Foods,11398 Maple Ridge Road,Medina,NY,NULL,US,585-798-0555,,
1797,The Health Dude,60 Chambers Bridge,Lakewood,NJ,NULL,US,732-534-0547,,
1798,The Health Food Cottage,1840 7th Street,Bay City,TX,NULL,US,979-245-3833,,
1799,The Herb Shop of Longwood,979 W SR 434/Rangeline Road,Longwood,FL,NULL,US,407-339-3388,,
1800,The Hemp Connection,93 West Street,Brook,NL,NULL,CA,709-660-3032,,
1801,The Health Food Store,245 C Hwy 15 N,Pontotoc,MS,NULL,US,662-489-8909,,
1802,The Herb Corner,277 N. Babcock St,Melbourne,FL,NULL,US,321-757-7522,,
1803,The Herb Store,107 Carlisle Blvd SE,Albuquerque,NM,NULL,US,505-255-8878,,
1804,The Natural Marketplace,5 Diagonal Street,Warrenton,VA,NULL,US,540-349-4111,,
1805,The Natural Source,103 Man-O-War Drive,Danville,KY,NULL,US,859-238-7770,,
1806,The Nutrition Center,1326 Oakley Ave,Burley,ID,NULL,US,208-678-7238,,
1807,The Vitamin Source,231 Walnut Street,Spooner,WI,NULL,US,715-635-9791,,
1808,Toomey Natural Foods,914 Lila Ave,Milford,OH,NULL,US,513-831-4771,,
1809,Triangle MKTG,7948 Hartford Road,Baltimore,MD,NULL,US,410-882-5551,,
1810,Triton Web Properties,4135 Laguna Street,Miami,FL,NULL,US,305-203-0776,,
1811,Total Health Nutrition Center,N82W15485 Appelton Ave,Menomonee Falls,WI,NULL,US,262-251-8543,,
1812,Tree of Life,404 S Main St,Seminole,TX,NULL,US,432-955-0045,,
1813,Freshmart,Carolina Comercial Park Suite 1,Carolina,PR,NULL,US,787-776-7445,,freshmartpr.com
1814,Green Life Market,1388 rt 23,Butler,NJ,NULL,US,973-283-8322,,
1815,Green Life Market,1388 rt 23,Butler,NJ,NULL,US,973-283-8322,,
1816,Reed Chiropractic of Van Wert,707 Fox Road Suite 100,Van Wert,OH,NULL,US,419-238-2601,,
1817,Scott Perlman,1075 Whitlock Ave Suite I,Marietta,GA,NULL,US,678-797-1104,,
1818,Appalachian Whole foods Market,100 West High St,Carlisle,PA,NULL,US,717-241-6982,,
1819,Coast Health and Nutrition,"12100 Hwy 49, Building 628",Gulfport,MS,NULL,US,228-831-1785,,coasthealthandnutrition.com
1820,Blue Hills Natural Foods Market,130 Pecan St SE,Abingdon,VA,NULL,US,276-628-3170,,
1822,Sage Organics,3304 Taylor Road,Chesapeake,VA,NULL,US,757-334-5161,,sageorganicsstore.net
1823,Michael's Green Store,2957 W Devon Ave,Chicago,IL,NULL,US,(773) 430-2690,,
1824,Marcela Atkins,8900 Viscount Blvd,El Paso,TX,NULL,US,(915) 590-3500,,
1825,The Health Hut,830 Snow St Suite A,Oxford,AL,NULL,US,256-835-9588,,
1826,Polson's Natural Foods,960 Main Street,Antioch,IL,NULL,US,(847) 395-0461,,
1827,Jeba Jeevan Kolandasamy,38 Glen Lucan,"Bray ,County Wicklow",,NULL,IE,,,
1829,Back To Action Chiropractic Center,PO Box 603,Flora,IL,NULL,US,618-662-4828,,www.backtoact.com
1830,Bassiri Associates,36 Ravin Road,Great Neck,NY,NULL,US,516-476-9554,,
1831,Chiropractic Advantage ,"8900 Penn Ave South, Suite 116",Bloomington,MN,NULL,US,,,
1832,Cranberry's Grocery & Eatery,7 South New Street,Staunton,VA,NULL,US,540-885-4755,,
1833,American Wellness Care,1061 Route 82,Hopewell Junction,NY,NULL,US,,,
1834,American Wellness Care,1061 Route 82,Hopewell Junction,NY,NULL,US,,,
1835,American Wellness Care,1061 Route 82,Hopewell Junction,NY,NULL,US,,,
1838,Dorland Chiropractic,713 SE. Everett Mall Way. Ste. B,Everette,WA,NULL,US,(425) 337-5588,,
1839,Good N Natural,2173 White Plains Rd,Bronx,NY,NULL,US,717 931 4335 ,,
1840,Houston Wellness Clinic,550 post oak blvd ste 330,houston,TX,NULL,US,713-808-9058,,
1841,Sunrise Health Foods,3203 Vollmer Rd,"Flossmoor,",IL,NULL,US,708-365-5400,,
1842,Nature's Own,10496 Lakeshore Dr.,Clearlake,CA,NULL,US,707-994-3080,,
1843,The Health Hut,1617 Third St.,Beaver,PA,NULL,US,724-770-0711,,http://www.HealthHutStores.com
1844,Whitaker’s Natural Market ,7427 State Route 13,Bellville,OH,NULL,US,(567) 772-0164,,www.whitakersfarmmarket.com
1845,"Murphy's Health Foods and Juice Bar,INC",400 N. Milwaukee Ave.,Libertyville,IL,NULL,US,847-362-4664,,www.murphyshealthfoods.net
1846,"Murphy's Health Foods and Juice Bar,INC",400 N. Milwaukee Ave.,Libertyville,IL,NULL,US,847-362-4664,,www.murphyshealthfoods.net
1847,Angie's Natural and Organic Health Food Store,809 Rogers Ave,Brooklyn,NY,NULL,US,,,
1848,Angie's Natural and Organic Health Food Store,809 Rogers Ave,Brooklyn,NY,NULL,US,347-435-0440,,n/a
1849,Good Health Inc.,219 Columbia Road (RTE 53),Hanover,MA,NULL,US,781-826-0808,,
1850,H.E Brewton,5288 US HWY,Mobile,AL,NULL,US,251-661-3065,,n/a
1851,Georgetown Market,4375 Georgetown Road,Indianapolis,IN,NULL,US,317-293-9525,,
1852,Ann Murray's Health Food Store,203 E. Camp Wisdom Rd. Ste. B,Duncanville,TX,NULL,US,972-709-6460,,
1853,Windhawk,5222 E. Fresno Drive,Phoenix,AZ,NULL,US,480-236-9101,,www.windhawk.com
1854,Cohn Health Institute,3151 Airway Ave. Suite U-3,Costa Mesa,CA,NULL,US,714-754-8008,,
1855,The Orchard:Essentials for Living,300 E. California Street,Gainesville,TX,NULL,US,940-580-3093,,healthyandprepared.com
1857,Majoria Drugs #5,2564 Barataria Blvd.,Marrero,LA,NULL,US,(504) 340-3592,,www.majoria.com
1858,Attn: Don Hidy,334 Springhill Farm Rd,Fort Mill,SC,NULL,US,803-548-5864,,www.fitking.com
1860,Natures Cupboard,340 Dunes Plaza,Michigan City,IN,NULL,US,219-874-2335,,http://www.naturescupboardonline.com
1862,KPO Inc.,2078 Fairburn Rd,Douglasville,FL,NULL,US,,,
1863,Long Life Unlimited,328 E. Kibby Street,Lima,OH,NULL,US,,877-433-3962,
1864,Karin Nielsen,"1528 Delplaza Dr., Ste B",Baton Rouge,LA,NULL,US,,,
1865,Natures Finest Natural Foods,1925 East Brown Road Suite #10,Meza,AZ,NULL,US,480-962-8288,,
1866,Ujamaa Health Foods ,398 Utica Ave.,Brooklyn,NY,NULL,US,718-771-8478,,
1867,Haars HealthFood Inc.,1437 S. Delsea Drive,Vineland,NJ,NULL,US,856-691-0774,,
1868,Good Earth Natural Foods,6350 Guilford Avenue,Indianapolis,IN,NULL,US,317.254.8604,,www.good-earth.com
1869,Good Earth Natural Foods,6350 Guilford Avenue,Indianapolis,IN,NULL,US,317.254.8604,,www.good-earth.com
1870,Gordon Grounds LLC,323 S US Highway 231,Jasper,IN,NULL,US,(812) 482-4060,,
1871,Jan O'Tree Natural Foods,149 Spayde Road,Bellville,OH,NULL,US,(419) 886-3463,,
1872,Comfrey Corner Attn: Cheryl,1145 Park Ave West,Mansfield,OH,NULL,US,419-529-5505,,www.comfreycornernaturalfoods.com
1875,Piping Rock Health Products,2120 Smithtown Avenue,Ronkonkoma,NY,NULL,US,631-542-5103,,
1876,Copenhagen Pastry,11113 Washington Blvd,Culver City,CA,NULL,US,818-434-1453,,
1877,Health Smart,35 E. Main Street,Fremont,MI,NULL,US,231-924-9452,,
1878,Valley Health Mill ,"3037 Hopyard Road, Suite J",Pleasanton,CA,NULL,US,,,
1879,Elements of Nutrition,4710 Kirkwood Hwy.,Wilmington,DE,NULL,US,302-502-2386,,
1880,Safalab inc,6456 Central Ave,Clinton,WA,NULL,US,360-341-2303,,www.safalab.com
1881,Orbit Health Food Store,210 Goodlettsville Plaza,Goodlettsville,TN,NULL,US,615-851-7959 ,,
1882,Living Well Today International,1791 Cambridge Dr. Suite 202,Henrico,VA,NULL,US,804-562-8554,,
1883,Nature's Way,PO Box 273,Road Town Tortola,VI,NULL,VG,284-495-2852,,www.naturesway.vg
1884,Apple Tree Natural Foods Attn: Susan,729 Louisville Rd,Alcoa,TN,NULL,US,865-977-1110,,
1885,Garden of Eat'n Natural Foods,140 SW Broad Street,Jesup,GA,NULL,US,(912) 588-9696,,gardenofeatnga.com
1886,Sunrise Natural Foods,2145 Sterling Dr.,Rocklin,CA,NULL,US,,,sunrisenaturalfood.net
1887,Synergistic Nutriiton,105 Commerce Dr.,Aston,PA,NULL,US,888-988-3325,,www.sgn80.com
1888,Wize Nutrition Therapy,1153 Main St. Suite #104,Dunedin,FL,NULL,US,,,www.wizenutrtiontherapy.com
1889,Just For You Nutrition Store,1000 Main St,Hanson,ME,NULL,US,,,
